@relation training_set

@attribute branch-load-misses numeric
@attribute branch-loads numeric
@attribute L1-dcache-load-misses numeric
@attribute branch-store-misses numeric
@attribute branch-stores numeric
@attribute dTLB-load-misses numeric
@attribute dTLB-loads numeric
@attribute iTLB-load-misses numeric
@attribute iTLB-loads numeric
@attribute L1-dcache-loads numeric
@attribute L1-dcache-store-misses numeric
@attribute L1-dcache-stores numeric
@attribute L1-icache-load-misses numeric
@attribute L1-icache-loads numeric
@attribute branch-misses numeric
@attribute bus-cycles numeric
@attribute cache-misses numeric
@attribute cache-references numeric
@attribute cpu-cycles numeric
@attribute instructions numeric
@attribute label {malware,benign}

@data
6684,31010,3916,6680,30829,5839,69847,3507,922420,67998,4744,67998,7803,149086,5970,2101049,4760,67199,1931262,191456,benign
1604,13034,1430,1411,12891,2804,31858,1657,405226,30271,1302,30271,2040,62411,1564,584997,1301,33480,788167,76996,benign
1109,11321,1150,1142,11816,2650,28974,1464,176313,27032,1128,27032,1457,52866,1141,510131,1091,27592,481308,68118,benign
964,10884,995,999,11357,2538,28261,1434,271682,26307,1041,26307,1098,49690,983,493584,981,26600,411748,65710,benign
81546,569292,55679,85875,517118,90611,1144102,44222,9426581,1189822,54959,1189822,126161,1911376,82152,15290128,54738,1215039,14772467,2879108,benign
993,10956,1019,4072,24002,3248,47772,2364,552123,27055,1120,27055,1116,50067,988,469158,1208,27582,418545,71879,benign
967,10939,983,1201,11692,2617,28785,1425,314963,26258,944,26258,1147,50009,988,555528,966,26547,443019,65053,benign
1119,11363,1159,1088,11545,2481,27613,1394,181729,27039,1123,27039,1384,52932,1129,357507,1141,27688,368556,68083,benign
938,10868,993,1018,11184,2492,28777,1413,253705,26376,1007,26376,1174,50105,974,605067,1001,26874,471720,65489,benign
16654,79583,11986,18491,85269,13633,296618,7801,2099313,445122,28797,445122,23761,370095,16910,4372941,13411,202886,4524165,472528,benign
989,10916,977,25841,123651,23918,209075,7685,1458875,32292,1651,32292,35687,778871,28181,8789397,26081,397972,7546945,824318,benign
1103,11338,1148,1054,11526,2673,27521,1404,165438,26128,969,26128,1438,53064,1154,475323,992,26546,519336,65015,benign
1050,11024,1064,975,11168,2464,27782,1405,280004,27047,1151,27047,1137,49987,965,529667,1177,27779,428425,71853,benign
994,10981,1067,1101,11513,2565,28533,1408,223273,28129,1054,28129,1086,49431,962,483414,947,26643,399875,65137,benign
6912,34739,5805,7025,34683,7893,84823,4623,1076328,84296,5861,84296,9042,198395,7200,2330838,5918,86129,2330312,232679,benign
1029,11121,1056,1146,11633,2534,28712,1421,304635,26338,1022,26338,1123,50162,1024,295854,979,26579,255365,65034,benign
1539,12917,1443,1183,11744,2535,27364,1413,154835,27632,1118,27632,1424,53335,1189,435845,966,26588,455002,65062,benign
1029,11149,1074,1039,11274,2513,28338,1451,181478,27267,1101,27267,1124,50610,1038,514492,1161,27669,337278,67649,benign
1102,11458,1218,1115,11552,2633,27599,1337,260458,26087,983,26087,1446,53200,1146,504463,966,26650,477351,79177,benign
28940,188948,23301,36733,262485,32690,374233,15022,3358776,545042,26659,545042,33526,938962,28821,9679694,27010,377899,7105354,858324,benign
929,10630,957,1094,11313,2530,26871,1403,193921,27158,1043,27158,6484,461507,6781,441035,1002,26163,1438604,310484,benign
1131,11361,1169,956,10809,2407,27921,1379,289197,26642,1101,26642,1372,52176,1133,505299,1165,27194,503828,66497,benign
936,10678,988,1093,11282,2533,26829,1364,204248,25628,1001,25628,1039,48359,967,370942,994,25943,530722,64119,benign
1075,11112,1156,991,10915,2407,26867,1392,178545,25958,1068,25958,1340,51135,1109,350519,986,26170,319270,63768,benign
6957,34350,5852,6978,35157,8035,87564,4673,965360,85916,5889,85916,8949,190196,7034,2168818,6008,87204,2020684,251683,benign
7059,157993,5430,7604,168322,11697,537976,5967,472665,380817,5598,380817,13186,342354,7048,1746800,7914,499812,1342259,888025,benign
959,10755,1035,918,10751,2377,27809,1429,183206,26754,1190,26754,1123,48861,1002,632329,1131,26988,535260,71050,benign
959,10729,971,1093,11252,2562,26848,1365,237657,25648,990,25648,1062,48085,933,264155,1002,26151,647821,67952,benign
5333,20064,3719,5186,19822,3178,46140,2064,765227,38052,4002,38052,6892,107732,5324,1511286,4349,42937,1446486,107959,benign
804419,13087286,600089,779274,13736749,1419504,27612968,346991,75502868,28440084,561951,28440084,590097,53851379,799522,162160401,557978,28635290,175082255,76271579,benign
10546,123816,7087,9671,123036,5893,169693,745,2297284,174219,6495,174219,12530,1481801,10489,4260793,7140,181212,4288122,2659600,benign
108409,1281442,106180,113360,1364997,88178,2161408,7980,7439646,2070263,106066,2070263,54953,4871856,115256,34752912,104742,2063923,34305044,6387302,benign
9350,53663,7912,8761,50467,8988,109272,4868,1097607,111118,7776,111118,10858,282457,9181,2568935,7690,113869,2576060,320798,benign
809,2298,664,715,1889,401,4882,248,127960,4543,483,4543,1045,13691,718,317860,568,5553,493548,14752,benign
5081,17863,4300,5787,20589,3970,44977,2409,633592,41824,4165,41824,8641,152519,6782,1214932,4329,43965,1352516,143459,benign
810,2625,749,822,2600,529,5954,375,131069,6134,750,6134,1844,23412,1209,262022,750,6353,275978,17723,benign
0,0,0,3690,21758,2591,41817,1178,476663,54023,3164,54023,5342,111115,4395,1410983,3228,56194,1001320,120415,benign
4381,22693,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11344,121539,10145,11984,124888,23814,310643,11847,1233991,295523,10045,295523,19936,672838,13369,2514870,9815,297065,2558320,837162,benign
11818,51385,6100,19351045,369530629,9219718,41709997,228814,43139847,799416055,14070839,799533203,23981079,776165892,19985169,2438161935,16056613,926629824,1240837430,1213549166,benign
23485406,487349972,15799340,11750442,279031801,5435472,1169672464,5174430,890290061,473136270,7702276,473019122,17820890,507325865,11434563,1174718270,6557871,394400374,1689337383,1616467642,benign
7347066,161787454,5110100,2921576,46833562,1854450,349688913,2215641,308478615,20287393,859797,20287393,2745978,64955678,1870439,206323969,857936,20397420,746487515,589833897,benign
306645,3200421,405702,662316,5312816,517243,6359625,151090,39734832,5612919,268033,5612919,551829,13593027,438915,92975340,434172,8891521,58119187,14334871,benign
444979,4573504,458871,576508,5483726,483261,7363422,84365,30467929,4170470,203032,4170470,174683,11634405,277243,13801605,57953,809239,56187990,21602169,benign
13282,219307,11914,73113,251836,51825,766565,15052,5869644,644947,54906,644947,152631,1690391,99380,10181421,51087,548647,10661262,1414626,benign
66516,649524,46201,121397,556226,100984,506150,18265,5689804,5683774,253193,5683774,478137,11744063,365890,60011501,236723,5132182,12561686,1892459,benign
60398,304650,41585,48785,153619,32952,5487784,189792,31033186,1735711,100472,1735711,173100,4265037,152913,30305655,108242,1810037,58057812,14807921,benign
0,0,0,43354,132695,34175,1534020,52416,11277626,376915,34681,376915,72296,1139535,51601,6008364,36113,337932,18771634,4521509,benign
168781,2878205,145807,94382,1093620,80828,1664917,18597,7585725,1418021,61459,1418021,130772,3161917,91532,15537536,59158,1017097,8806863,1634010,benign
6099,77879,3530,4592,15415,3044,237348,4234,1789195,172291,8053,172291,11751,561571,13371,2952961,6809,160020,13539625,2902496,benign
5049,18210,3772,0,0,0,35766,2059,836508,6153,520,6153,0,0,0,0,0,0,260480,12621,benign
0,0,0,385,1073,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
21216,243430,12232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
10531,60110,8592,11606,101555,20121,213358,7964,2459855,216908,8973,216908,13501,491969,11610,3875700,9859,224149,3768343,588995,benign
12100,70852,9204,96910,814755,80755,1591886,40415,9112266,1600843,86259,1600843,84932,3522531,98305,15119295,86687,1599662,15960203,4350947,benign
0,0,0,14084,161645,6844,15123,606,278418,193112,9589,193112,17756,333136,13242,3190790,8614,213188,1663844,185153,benign
1294,4578,806,0,0,0,211721,3064,1502315,0,0,0,0,0,0,0,0,0,814110,123226,benign
20924,242416,11996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
0,0,0,12342,153262,36014,0,0,0,391493,11665,391493,14879,786977,12469,3874842,10837,367122,3934864,986930,benign
12305,145574,11143,0,0,0,369210,14918,1701324,0,0,0,0,0,0,0,0,0,0,0,benign
9841,60100,8588,8923,51528,7726,96054,2600,1778629,105419,8421,105419,13403,291799,10923,3092896,7878,101591,2900410,303165,benign
9663,61725,8347,8277,49585,7305,91790,2467,1452782,491297,23786,491297,12245,257821,9634,3186063,7732,101890,3255127,323139,benign
19025071,303435416,11470851,20521899,331294062,9278337,727260380,3689310,639834172,613221340,12699869,612825615,26568262,626300327,19904244,1803411271,12027287,583667922,1932577465,1490593982,benign
1196444,23018443,1053412,1262459,24620895,2018795,50194508,424486,120556928,49735169,1192245,49727146,867093,88534457,1277358,282361092,1110053,49606893,293862361,137548231,benign
381942,3278215,307738,389102,3126746,534636,8311459,221102,27866206,7147929,319096,7147929,565237,16432748,397650,46260196,227461,8242809,56212980,20336794,benign
197086,1070726,158757,235619,1189629,178216,2466582,103340,21596634,2387553,201079,2387553,331196,7922677,245252,37689137,201819,2505932,36225576,10832040,benign
202064,2489042,177712,250669,2701080,186061,4214730,27150,15524992,4164998,215958,4164998,130670,9716931,248130,48909422,218209,4195602,57808713,12240453,benign
21268,113157,19195,60941,237816,47757,527643,24604,5940685,554489,57720,554489,97980,1436010,65050,9702814,61786,636654,10276695,1719886,benign
21947,163912,21123,74972,336341,49950,683518,24176,5663395,714566,58228,714566,119906,1772089,80292,12850113,61421,765425,13080824,2072728,benign
25079,133021,21997,69899,272841,54078,623924,26714,6597986,686120,61777,686120,95168,1587584,69391,12422902,59783,647358,10219054,1813326,benign
14711,85916,14237,55895,219791,44681,448525,21048,3855150,468573,51626,474594,87291,1353862,61922,7366658,53186,536540,7259545,1492374,benign
151241,2082741,148025,148021,2108210,208209,3802701,113442,13281733,3712261,145829,3706240,180540,8746267,161139,37855400,167096,3898361,32301205,12046227,benign
21638,119660,19403,35190,179263,24641,373331,12816,3567932,347141,26725,347141,34155,762255,27609,4486315,19973,259703,6308832,858983,benign
18809,105466,17506,17780,102078,13737,211305,9614,1667377,209768,16819,209768,25524,546750,19786,3111335,17316,216784,2946642,653217,benign
19696,103486,18115,25184,124095,17725,204181,8803,1769827,202117,17685,202117,24941,527747,19968,3747421,18495,214309,3658121,639527,benign
18261,103045,16934,17257,100478,13365,210051,9376,1622085,208690,16826,208690,24497,557190,19592,3179594,17378,215351,3172482,624632,benign
16145,89699,15119,14530,85933,10036,177436,7278,1662046,167686,14137,167686,18704,442955,15535,3271479,15409,180945,2911417,521373,benign
27193,133596,23400,25554,128815,18805,278886,13441,2163997,273857,22915,273857,34616,701152,26381,4587890,24174,293450,4650960,862006,benign
14920,86229,14332,15230,86695,10360,175254,7540,1309718,174819,15044,174819,18580,431621,15379,2188700,15041,177381,3007813,521835,benign
18239,103542,17278,19209,105380,14559,201212,9270,1433165,221856,18095,221856,25147,541031,19743,10825724,50613,1032879,3239101,628275,benign
15233,87282,14457,16756,90769,11152,163362,6854,1083036,178060,15142,178060,19878,444021,16183,2510039,15273,182237,2436356,531774,benign
18638,104150,17333,19337,104325,14269,221113,10392,1541463,216610,17719,216610,24320,525087,18495,2623572,18346,223819,3099456,616408,benign
15348,88335,14582,15545,87789,10421,166650,6943,1281488,169629,14245,169629,19462,458855,16756,2543153,14807,177002,3768597,520581,benign
18995,105254,17586,18702,105122,14461,217412,9768,1681425,220321,18225,220321,24128,530080,18583,5578500,19781,233411,3954038,712670,benign
15461,89387,14681,17787,93112,10474,165515,6912,1315425,182802,15511,182802,17059,418577,14615,3014119,14893,177444,3702970,548115,benign
17766,102183,16750,20517,110311,15315,201435,9409,1863897,208389,16594,208389,29079,505850,20617,4571387,21578,259118,3428270,657546,benign
15602,88416,14929,15651,87925,10676,179877,7556,1399754,1850310,94309,1850310,18241,427127,15158,2667498,15450,183391,2181006,516575,benign
18982,104494,17460,71611,561754,49672,201401,9424,1283744,188806,15862,188806,26349,562902,20108,3538354,20924,278154,3136017,619815,benign
15558,88329,14456,15651,87302,10496,171865,7010,1428791,173786,15027,173786,19254,459080,16145,2901470,15880,186638,3594367,781234,benign
17958,102197,16825,15186,91803,11547,212460,10050,1686179,188831,15746,188831,24244,530636,18619,2802496,18092,222313,3015734,628119,benign
15925,89799,15124,15066,86318,9926,171557,7312,1246800,164348,14184,164348,63223,2410739,71013,2912877,14908,175844,2769588,515842,benign
24914,143002,21464,25839,138462,17604,1209935,34101,6625731,274253,21844,274253,40412,863917,32110,6310168,27901,341211,5630982,1077599,benign
27144,141674,23047,30950,165649,19613,308055,11525,2685354,347278,24480,347278,30919,670706,23744,10849934,72480,1219671,4204575,845209,benign
76026,574357,68695,19009,103554,14253,218030,9116,1755997,209077,17505,209077,25816,543960,18444,3360832,18230,216899,3697228,708256,benign
18620,104760,16327,15644,86229,10397,234293,7193,1191937,162819,14093,162819,18146,416848,14880,3041664,15397,174968,2239015,518315,benign
15590,92944,15027,15171,91067,11356,194781,8752,1549920,189435,15773,189435,22158,477852,16701,2781952,16247,196434,2788988,608496,benign
14584,84670,14116,15442,86118,10578,162838,6499,1135090,157551,13564,157551,17666,406224,14576,2031980,14352,165008,2282558,530329,benign
15951,93914,15328,16018,94277,12290,192792,8546,1483769,195067,16326,195067,21629,477247,16660,2774947,17163,207102,2518450,622824,benign
13896,81509,13328,16257,88207,10668,158521,6244,1084627,165853,14305,165853,18227,424931,15165,2713489,15165,173676,2461611,508184,benign
24428,244682,20235,31107,229375,36745,486760,20578,2640155,479356,24532,479356,43461,1223431,30881,5176141,25276,481032,5765119,1476812,benign
14140,82565,13747,14819,84499,10197,151913,6158,1285235,161404,14164,161404,17095,399725,14283,2263214,14407,166920,2281276,515739,benign
17247,98313,16484,17288,96352,12503,186690,8317,1718659,193236,16177,193236,23738,496636,17717,3077021,18088,208908,2362821,615279,benign
14352,83161,13746,15553,86109,10432,165919,6348,1155410,165290,14335,165290,18705,421752,15232,2355349,14981,175690,2626299,538604,benign
16807,96605,16107,17879,98531,13130,195143,8475,1500371,206135,17543,206135,21929,485682,17276,2487721,17233,204839,2673251,611306,benign
14274,82497,13644,15727,88029,11280,151579,6207,1037733,171582,14978,171582,17838,410819,14585,2663718,14876,171006,2087736,513689,benign
17080,96684,16252,247020,4454040,186212,181851,8136,1160972,192078,16118,192078,22881,494604,17380,2364001,16862,203507,3260451,605517,benign
14887,85085,14029,14446,84668,10160,161117,6683,1220419,173405,13265,173405,17746,411038,14692,1911571,14111,163843,72508933,25788275,benign
21395,115584,19443,22161,115609,16529,224906,10529,1856941,231548,19467,231548,32397,624419,22501,4139969,20976,249610,4623935,692823,benign
14213,82993,13782,16060,88801,10749,8153872,12580,19481379,167619,14711,167619,17918,419393,14926,2116430,14800,169321,2298229,475844,benign
16217,94947,15493,17728,98066,12879,182435,8207,1337331,191119,15757,191119,23416,490703,17543,2781718,17657,209881,2501229,577801,benign
237763,4323979,243767,15820,87584,10493,168846,6718,1108846,165562,14367,165562,17630,404916,14468,2539477,14184,165160,2019913,488318,benign
14688,91038,14239,17309,96203,12417,190882,8451,1409584,193840,16243,193840,22761,501412,17311,2302480,16419,195687,2460273,545711,benign
14497,83426,13911,14344,82385,9508,162786,6730,1279807,164841,14036,164841,18690,429815,15410,2540446,15454,178760,2386755,494181,benign
16301,95274,15811,16947,96224,12887,197811,8477,1363705,194230,16251,194230,22202,481571,16820,2829940,16713,202625,3232606,560462,benign
13871,81927,13566,18177,93614,11281,156399,6264,1343879,172972,14778,172972,17460,405240,14405,2759854,14741,170947,2657416,479199,benign
17330,97367,16423,18558,99923,13211,202391,9060,1581204,190615,15803,190615,21782,482869,16720,2666001,16658,197910,2593992,554796,benign
14020,82166,13600,15906,87236,10548,163966,6730,1198639,160754,13762,160754,18608,427970,15240,2534105,14741,169390,2072764,487834,benign
17724,98118,16815,16172,94272,11932,182093,8175,1234896,199098,16732,199098,81130,17219301,265545,62419162,266937,8425662,5159301,1169323,benign
15393,87820,14479,34149,194821,19327,163433,6323,1235362,169146,14602,169146,16332,389977,13765,2474429,14799,171284,2251992,508229,benign
16657,95140,15833,18026,98654,12949,185470,8068,1404458,9315773,311340,9315773,22388,477226,16942,2977406,16705,197299,3297588,661542,benign
15031,85843,14091,14578,82606,9343,153847,6230,1069934,370924,25062,370924,18153,412358,14841,2277662,14501,167158,2822999,504151,benign
299775,3270743,185751,1482218,11015601,1182032,26744837,586840,72748925,20467663,632382,21805014,2280220,47709316,1603770,176371445,880934,28539433,164940058,62543029,benign
332421,16673238,409779,2698442,58207343,2792993,32781933,152213,74668893,37390950,696181,36053599,358282,56166451,729784,198825169,612324,32759152,128057031,92443973,benign
9480,45437,4742,166415,1017590,164505,409932,15429,4468497,387981,38401,387981,80448,1132506,53657,7919019,40559,416813,11495581,1933727,benign
11411,137601,7039,49171,237252,31458,586392,14281,4759567,465293,40055,465293,91534,1734755,61702,11425259,45079,600658,10595708,3333430,benign
153371,1949606,128223,202687,2224123,140189,3486174,21944,13221261,3568012,171183,3568012,125161,7929715,209632,43326338,171525,3472864,47270372,9985610,benign
0,0,0,43773,160930,32591,296159,13830,3461561,301631,34334,301631,75011,917804,50272,6021282,37769,382657,6378077,973706,benign
2050,29216,2639,41591,146622,35510,354576,15692,3854904,372434,38168,372434,66109,1032841,46430,7395505,39346,399588,6445910,1128823,benign
0,0,0,42189,126455,31547,296310,13898,3525038,300855,35420,300855,67798,922420,46820,7077934,39949,374158,5692180,977036,benign
0,0,0,39640,116842,30567,318843,13614,3904036,311681,34056,311681,72463,1030466,51222,6429646,38696,347915,5777045,955594,benign
5758,18651,3780,14387,47647,9998,47795,2207,647851,44457,4211,44457,32774,467425,22692,2795884,8053,94417,6206065,734594,benign
500,1485,359,507,1429,277,4053,235,158370,4005,380,4005,859,11587,527,367984,411,4604,250351,11943,benign
832,2555,677,815,2318,520,5770,443,142621,5283,655,5283,1105,14651,770,405566,650,5702,395100,15752,benign
14164,70272,9858,7513,34306,3628,145271,2580,951234,111298,6511,111298,9716,148538,7000,2166498,4537,60086,1674376,166379,benign
0,0,0,18291,87189,8535,190359,3858,1315073,140317,9793,140317,30116,414052,20216,4914772,13020,178023,2060806,231860,benign
